date time,attacker id,att name,att power,att team,defender id,def name,def power,team,points,attacker pets,defender pets,comment,A flag/totem,D flag/totem,A flag desc/Totem skills,D flag desc/Totem skills,replay
23/02 15:55,47183559,Sonick,1107411,Гип(225) Маи(225) Тид(208) Нов(225) Сиг(225),61882156,3.14_ZDETS,1083399,Мол(194) Сол(260) Ара(205) Ияр(233) Игн(191),,,,,В6-130,О6-130 С6-130,ШГ5 ЗС5  ,ПВ2 ЗС4 ГН1 ПР4,https://www.hero-wars.com?replay_id=1771851315885621824
23/02 14:42,47183751,Serj,1415447,Тен(315) Сол(311) Мор(253) Риг(266) Бру(270),61882140,ПасТырЪ,1263986,Бру(240) Риг(228) Мор(206) Сол(286) Тен(303),,,,,Т6-130 С6-130,Т6-130 С6-130,ЛП5 ЭЭ3 ГС4 ТК2,ГН5 ТК5 ЛП2 ЗС3,https://www.hero-wars.com?replay_id=1771846962543834171
23/02 13:25,61882212,Оди,992588,Гип(208) Маи(167) Тид(188) Нов(208) Сиг(221),47183443,Doc1747,1041102,Мол(219) Вул(197) Аше(202) Ара(219) Игн(204),,,,,В6-130,О6-130,ШГ5 ПД1  ,ПВ3 ЗС3  ,https://www.hero-wars.com?replay_id=1771842324081637750
23/02 12:33,61882168,Тема,1101295,Тен(296) Гип(138) Кер(237) Мор(188) Бру(242),21556223,magadan,1066226,Мол(219) Вул(219) Аше(191) Ара(219) Игн(219),,,,,Т6-130,О6-130,ЛП2 ПД4  ,ТП3 ТК3  ,https://www.hero-wars.com?replay_id=1771839218463966553
23/02 12:01,61882196,Wren,922490,Сил(204) Ияр(80) Эде(209) Сол(217) Анг(213),21556095,Mercenary,1139419,Сиг(242) Нов(225) Маи(225) Ара(223) Гип(225),,,,,Д6-130 С3-110,В6-130,ЛП4 ТК4 ПВ2 ПР1,ТП5 ПР5  ,https://www.hero-wars.com?replay_id=1771837266585463523
23/02 11:41,61882177,Rom,997456,Гип(213) Ара(173) Тид(197) Нов(201) Сиг(215),47183751,Serj,1136269,Мол(241) Вул(241) Аше(207) Ара(224) Игн(224),,,,,В6-130,О6-130,ГС4 ПД3  ,ПВ5 ЗС4  ,https://www.hero-wars.com?replay_id=1771836078784864173
23/02 11:33,61882212,Оди,1323084,Тен(293) Ияр(233) Сол(296) Мор(231) Бру(270),16033973,ПОДЗЕМЕЛЬЕ,1252643,Мол(242) Сол(318) Ара(225) Ияр(253) Игн(214),,,,,Т6-130 С6-130,О6-130 С6-130,ГН5 ТК3 ЛП5 ЗС5,ПВ5 ЗС5 ЛП5 ПД5,https://www.hero-wars.com?replay_id=1771835638024329004
23/02 11:32,61882142,B.i.G,917141,Игн(206) Гип(175) Тид(148) Вул(183) Мол(205),51330609,Ростов,1062531,Мол(217) Вул(217) Ара(217) Гип(196) Игн(217),,,,,О6-130 В1-130,О6-130,ГС3 ПД2 ЛП3 ТК2,ТП1 ЗС5  ,https://www.hero-wars.com?replay_id=1771835563621766071
23/02 10:05,62044906,Пук Пук,1013327,Гип(206) Маи(197) Тид(190) Нов(206) Сиг(215),47183559,Sonick,1302349,Мол(224) Вул(224) Сол(315) Ара(224) Тен(315),,,,,В6-130,О6-130,ГС3 ЭЭ3  ,ТП5 ЗС4  ,https://www.hero-wars.com?replay_id=1771830353187039060
23/02 10:02,62044999,Пунь Пунь,1030542,Гип(213) Маи(209) Тид(191) Нов(213) Сиг(205),56944501,Great Wall,1229847,Мол(221) Мор(253) Ара(220) Тен(315) Игн(221),,,,,В6-120,Т6-130 О6-129,ШГ2 ПР4  ,ГН4 ЭЭ5 ТП4 ПД3,https://www.hero-wars.com?replay_id=1771830132893548442
23/02 09:58,61882156,3.14_ZDETS,994086,Гип(208) Маи(177) Тид(185) Нов(206) Сиг(218),1073622,Валео,1129318,Мол(184) Мор(245) Ара(220) Тен(306) Игн(174),,,,,В6-130,Т6-127 О6-124,ГС2 ТК4  ,ЛП1 ЭЭ5 ТП5 ЗС2,https://www.hero-wars.com?replay_id=1771829893758624273
23/02 09:55,56944501,Great Wall,1235157,Игн(221) Ияр(255) Ара(220) Сол(318) Мол(221),61882137,G_G,1028709,Бру(230) Риг(204) Мор(183) Сол(206) Тен(206),,,,,С6-130 О6-129,Т6-130 С6-130,ПВ5 ПР5 ТП4 ПД3,ТП5 ЭЭ4 ЛП4 ТК5,https://www.hero-wars.com?replay_id=1771829732297276395
23/02 08:33,16033973,ПОДЗЕМЕЛЬЕ,1207200,Тен(314) Гип(223) Тид(206) Нов(224) Сиг(240),61882212,Оди,1141507,Риг(216) Нов(208) Тид(188) Сол(296) Ияр(233),,,,,В6-130,С6-130 В6-130,ШГ4 ПД5  ,ЛП5 ЗС5 ШГ5 ПД1,https://www.hero-wars.com?replay_id=1771824780564999480
23/02 08:18,39987378,barnaulec,1181402,Игн(219) Тен(307) Ара(219) Вул(219) Мол(219),61882168,Тема,1149773,Бру(242) Мор(188) Кер(237) Эде(187) Тен(296),,,,,О6-130,Т6-130,ТП3 ЗС3  ,ЛП2 ПД4  ,https://www.hero-wars.com?replay_id=1771823912419570608
23/02 07:46,61883387,FEDOR,1041349,Гип(220) Маи(197) Тид(206) Нов(208) Сиг(210),21556144,Vadim70,1251103,Мол(240) Мор(252) Ара(223) Тен(314) Игн(223),,,,,В6-130,О6-130 Т6-130,ШГ4 ПД5  ,ПВ4 ПР5 ГН4 ТК4,https://www.hero-wars.com?replay_id=1771822006292029666
23/02 07:16,61882177,Rom,834992,Сил(119) Эде(203) Вер(192) Ава(152) Анг(170),57084731,И че?,1175390,Риг(261) Вул(234) Амо(245) Ара(218) Игн(218),,,,,Д6-130,О6-130 С6-130,ЛП3 ЭЭ4  ,ПВ2 ЗС4 ЛП1 ТК4,https://www.hero-wars.com?replay_id=1771820211705146298
