date time,attacker id,att name,att power,att team,defender id,def name,def power,team,points,attacker pets,defender pets,comment,A flag/totem,D flag/totem,A flag desc/Totem skills,D flag desc/Totem skills,replay
31/03 11:50,61958839,Бальдр,1158611,Сил(242) Эде(225) Вер(208) Ава(242) Анг(242),24267257,Zany87,1052864,Сиг(214) Тид(178) Сол(253) Ияр(198) Гип(210),,,,,Д6-130,В6-130 С6-130,ШГ5 ЭЭ5  ,ГН4 ЗС3 ЛП5 ТК3,https://www.hero-wars.com?replay_id=1774947023253114930
31/03 10:25,61882177,Rom,882960,Сил(137) Эде(203) Вер(195) Ава(156) Анг(192),24450778,CZARNA,1230605,Риг(248) Мол(235) Сол(310) Ара(219) Игн(219),,,,,Д6-130,О6-130 С6-130,ЛП3 ЭЭ4  ,ПВ3 ПР3 ЛП3 ЗС3,https://www.hero-wars.com?replay_id=1774941942628812990
31/03 09:43,61882156,3.14_ZDETS,987843,Игн(191) Тен(203) Ара(205) Мор(195) Мол(194),57112970,TUROK,1145922,Анг(240) Ава(240) Аше(205) Ара(222) Сил(240),,,,,О6-130 Т6-130,Д6-130 О6-130,ПВ2 ЗС4 ГН1 ПД2,ГС5 ЗС3 ШГ5 ТК2,https://www.hero-wars.com?replay_id=1774939391560953159
31/03 09:26,61882212,Оди,1326747,Тен(295) Ияр(233) Сол(296) Кер(232) Бру(271),57015435,Pit LXXXVII PL,1259974,Бру(270) Ава(242) Вер(208) Эде(225) Тен(315),,,,,Т6-130 С6-130,Д6-130 Т6-130,ГН5 ТК4 ЛП5 ЗС5,ГС5 ЭЭ5 ГН4 ЗС5,https://www.hero-wars.com?replay_id=1774938365431331038
31/03 06:14,24525858,petrx123,1231277,Гип(225) Ияр(255) Сол(318) Тид(208) Нов(225),61882246,Nergal,1380472,Риг(267) Мор(245) Сол(312) Ияр(251) Тен(305),,,,,В6-130 С6-130,С6-130 Т6-130,ШГ5 ПД5 ЛП5 ЗС5,ЛП4 ЗС3 ГН1 ЭЭ4,https://www.hero-wars.com?replay_id=1774926861076002042
31/03 02:16,61882154,Виларт,1049767,Гип(225) Тид(198) Аше(200) Нов(219) Мол(208),57015421,OloratujPL,1208722,Сиг(217) Мор(247) Тид(206) Гип(223) Тен(316),,,,,В6-130 О6-130,В6-130 Т6-120,ЛП5 ТК5 ПВ4 ПР3,ШГ5 ПД3 ПВ5 ПР5,https://www.hero-wars.com?replay_id=1774912566241141253
31/03 02:09,61882154,Виларт,1099341,Игн(186) Тен(309) Ара(210) Вул(182) Мор(212),57204559,diablo,1071017,Риг(240) Ава(183) Вер(138) Сол(310) Эде(201),,,,,О6-130 Т6-130,Д6-130 С6-130,ПВ4 ПР3 ГН3 ЗС4,ГС1 ЭЭ3 ШГ3 ЗС3,https://www.hero-wars.com?replay_id=1774912174767193693
30/03 19:44,61882212,Оди,945850,Гип(212) Ара(181) Тид(191) Аше(149) Нов(212),57208200,zetorg,1103859,Анг(238) Ава(221) Вер(204) Эде(221) Сил(221),,,,,В6-130 О6-130,Д6-130,ШГ5 ПД5 ПВ4 ПР3,ГС4 ЭЭ3  ,https://www.hero-wars.com?replay_id=1774889098378493108
30/03 19:37,61882137,G_G,968160,Тен(207) Кер(105) Амо(218) Риг(207) Бру(231),24149321,DRAMAL,1235810,Риг(269) Аше(206) Сол(315) Ара(223) Игн(223),,,,,Т6-130 С6-130,О6-130 С6-128,ТП5 ЭЭ5 ЛП4 ТК5,ПВ4 ПР5 ЛП5 ЗС3,https://www.hero-wars.com?replay_id=1774888636888387576
30/03 19:32,61882137,G_G,993076,Игн(185) Ияр(194) Ара(202) Сол(206) Мол(207),57208785,Robson,1220730,Риг(262) Анг(223) Вер(206) Сол(307) Эде(223),,,,,О6-130 С6-130,Д6-130 С6-130,ПВ2 ПР4 ЛП4 ТК5,ШГ5 ПД3 ШГ2 ТК3,https://www.hero-wars.com?replay_id=1774888351335775784
30/03 19:14,24148553,PasquDis,1193666,Гип(223) Ияр(238) Сол(304) Тид(206) Нов(223),62084537,Фартовый,1104821,Бру(219) Мол(242) Аше(184) Ара(214) Тен(245),,,,,В6-130 С5-130,О6-130 Т6-130,ПВ4 ТК5 ГН5 ЗС3,ТП5 ЗС5 ГС5 ТК5,https://www.hero-wars.com?replay_id=1774887279414435455
30/03 19:08,62084805,Souffle,1020842,Ияр(197) Сол(297) Амо(111) Риг(151) Бру(265),57208785,Robson,1208176,Бру(264) Аше(201) Ара(218) Тен(308) Игн(218),,,,,С6-100,О6-130 Т6-130,ГН2 ЗС3  ,ТП3 ПД2 ТП3 ТК2,https://www.hero-wars.com?replay_id=1774886922665692514
30/03 18:57,62072200,Пух,1062185,Игн(182) Ияр(134) Ара(224) Сол(302) Мол(220),56600568,Wojtek,1153296,Анг(241) Ава(241) Вер(207) Эде(224) Сил(241),,,,,О6-130 С6-130,Д6-130,ПВ5 ЗС4 ГС1 ТК2,ШГ5 ЭЭ4  ,https://www.hero-wars.com?replay_id=1774886228478762518
30/03 18:52,24525858,petrx123,1107388,Эде(225) Ара(225) Вер(208) Аше(208) Ава(242),62084542,bLanx,1248406,Риг(272) Ава(225) Вер(208) Сол(318) Эде(225),,,,,Д6-130 О6-130,Д6-130 С6-130,ГС5 ЭЭ5 ПВ5 ПР5,ГС5 ЭЭ5 ЛП5 ЗС5,https://www.hero-wars.com?replay_id=1774885945912382010
30/03 18:37,62084805,Souffle,1150439,Тен(310) Гип(221) Тид(204) Нов(220) Мор(196),57182251,aaa650819,1232675,Мол(241) Мор(233) Ара(224) Тен(303) Игн(232),,,,,В6-130 Т6-115,О6-130 Т6-116,ШГ3 ПД5 ГН4 ТК4,ПВ5 ПР4 ПВ2 ЭЭ3,https://www.hero-wars.com?replay_id=1774885054024082922
30/03 18:31,62084542,bLanx,1141552,Сил(242) Эде(225) Вер(208) Ава(225) Анг(242),24358847,Raven,1250217,Риг(253) Вер(206) Сол(315) Эде(223) Ияр(253),,,,,Д6-130,С6-130 Д6-130,ГС5 ЭЭ5  ,ГН4 ТК5 ГС5 ЭЭ3,https://www.hero-wars.com?replay_id=1774884669909798928
30/03 18:24,62084537,Фартовый,994755,Сил(178) Эде(210) Вер(200) Ава(200) Анг(206),57177112,JAR_JAR,1278827,Риг(272) Вер(208) Сол(318) Эде(225) Ияр(255),,,,,Д6-130,С6-130 Д6-130,ГС4 ЭЭ5  ,ЛП5 ЗС5 ГС5 ЭЭ5,https://www.hero-wars.com?replay_id=1774884253534154556
30/03 18:20,62084540,SVAROG,1205561,Тен(227) Сол(229) Мор(223) Риг(258) Бру(270),24575900,Okin,1222064,Риг(251) Вер(204) Сол(315) Эде(224) Ияр(228),,,,,Т6-130 С6-130,С6-130 Д6-130,ГН4 ЗС5 ЛП5 ТК5,ЛП5 ЗС5 ТП5 ТК4,https://www.hero-wars.com?replay_id=1774884006751332177
30/03 18:19,61882317,viktori,1073294,Тен(266) Ара(183) Сол(220) Мор(191) Риг(213),57204559,diablo,1132700,Бру(242) Аше(178) Ара(214) Тен(302) Игн(197),,,,,Т6-112 С6-96,О6-130 Т6-130,ТП2 ПД4 ГН3 ЗС3,ГС1 ПД2 ТП1 ПР2,https://www.hero-wars.com?replay_id=1774883989371688067
30/03 18:16,61882267,ZOV,1240613,Игн(226) Ара(219) Сол(312) Амо(248) Мол(235),24372487,Heros Team,1252591,Бру(266) Мор(247) Вер(204) Эде(221) Тен(315),,,,,О6-130 С6-130,Т6-130 Д6-130,ПВ3 ПР3 ЛП3 ЗС5,ГН5 ПД3 ЛП4 ПД3,https://www.hero-wars.com?replay_id=1774883815298148571
30/03 18:12,61882267,ZOV,1344646,Тен(311) Ияр(251) Мор(249) Риг(267) Бру(266),57015416,Druid PL,1272758,Бру(272) Мор(255) Аше(202) Ара(225) Тен(318),,,,,Т6-130 С6-130,Т6-130 О6-130,ГН3 ТК4 ЛП3 ЗС5,ЛП5 ЗС5 ПВ5 ПР5,https://www.hero-wars.com?replay_id=1774883535297144710
30/03 18:07,62084540,SVAROG,1124492,Сил(225) Эде(225) Вер(208) Ава(225) Анг(242),57015421,OloratujPL,1249502,Риг(256) Вер(207) Сол(312) Эде(224) Ияр(251),,,,,Д6-130,С6-130 Д6-130,ГС5 ЭЭ5  ,ГН3 ЗС5 ГС5 ЭЭ4,https://www.hero-wars.com?replay_id=1774883230171917291
30/03 18:05,61883387,FEDOR,1043355,Гип(220) Маи(197) Тид(206) Нов(208) Сиг(212),57177112,JAR_JAR,1276697,Бру(272) Мор(255) Аше(207) Ара(224) Тен(318),,,,,В6-130,Т6-130 О6-130,ШГ4 ПД5  ,ГН5 ТК5 ПВ5 ПР4,https://www.hero-wars.com?replay_id=1774883105080324413
30/03 17:43,62082395,Винни,1389135,Тен(310) Сол(306) Мор(248) Риг(261) Бру(265),24525858,petrx123,1278681,Бру(272) Мор(255) Аше(208) Ара(225) Тен(318),35,,,,Т6-130 С6-114,Т6-130 О6-130,ЛП3 ПР3 ПВ3 ЗС3,ГН5 ТК5 ПВ5 ПР5,https://www.hero-wars.com?replay_id=1774881781344294895
30/03 17:42,57208815,Mejin,1265465,Эде(225) Сол(318) Вер(208) Ава(242) Риг(272),61882212,Оди,1011141,Сиг(225) Нов(212) Тид(191) Маи(170) Гип(212),,,,,Д6-130 С6-130,В6-130,ГС5 ТК5 ЛП5 ЭЭ5,ШГ5 ПД5  ,https://www.hero-wars.com?replay_id=1774881723941767721
