date time,attacker id,att name,att power,att team,defender id,def name,def power,team,points,attacker pets,defender pets,comment,A flag/totem,D flag/totem,A flag desc/Totem skills,D flag desc/Totem skills,replay
19/03 18:01,1059917,anpanman,1024612,Гип(212) Маи(212) Тид(173) Нов(213) Сиг(214),61958839,Бальдр,1145364,Мол(241) Вул(234) Аше(207) Ара(224) Игн(240),,,,,В6-128,О6-130,ШГ2 ПД1  ,ТП5 ПД4  ,https://www.hero-wars.com?replay_id=1773932464749012705
19/03 16:44,41115733,Themis,1263746,Игн(225) Ияр(254) Ара(225) Сол(318) Мол(241),61991077,3ve,910109,Анг(178) Ава(161) Вер(205) Эде(202) Сил(165),,,,,О6-130 С6-130,Д6-130,ПВ5 ЗС5 ЛП5 ПР5,ГС4 ЭЭ4  ,https://www.hero-wars.com?replay_id=1773927897652374857
19/03 16:44,41115733,Themis,1099334,Сил(207) Эде(224) Вер(206) Ава(223) Анг(240),61882204,Лапочка,1024094,Амо(174) Аше(198) Ара(220) Ияр(234) Тен(198),,,,,Д6-130,С6-130 О6-130,ГС5 ЭЭ4  ,ЛП4 ТК4 ПВ4 ПР5,https://www.hero-wars.com?replay_id=1773927857759492962
19/03 14:55,57657299,Piccolo,1248337,Гип(225) Ияр(255) Сол(318) Маи(225) Нов(225),61882219,Ваван,1127399,Риг(223) Амо(178) Сол(307) Эде(174) Ияр(246),,,,,В6-130 С6-130,С6-130,ШГ5 ПД5 ЛП5 ЗС5,ШГ3 ЗС1  ,https://www.hero-wars.com?replay_id=1773921322217720471
19/03 14:53,57657299,Piccolo,1242546,Игн(224) Тен(317) Ара(224) Кер(254) Мол(224),62084540,SVAROG,1144101,Риг(258) Ава(225) Вер(208) Сол(229) Эде(225),,,,,О6-130 Т6-130,Д6-130 С6-130,ПВ5 ПР4 ГН5 ТК4,ГС5 ЭЭ5 ЛП5 ТК5,https://www.hero-wars.com?replay_id=1773921183467978802
19/03 14:09,31390908,KPGC10,1025058,Сил(206) Эде(213) Вер(187) Ава(206) Анг(213),62044999,Пунь Пунь,1131193,Сиг(206) Нов(213) Сол(249) Гип(213) Тен(249),,,,,Д6-130,В6-123,ШГ3 ПД4  ,ШГ2 ПР4  ,https://www.hero-wars.com?replay_id=1773918570606556000
19/03 14:03,22814692,oz.,1265366,Тен(318) Гип(225) Тид(208) Бру(272) Сиг(242),61882250,Kamul27rus,1386826,Риг(269) Мор(237) Сол(314) Ияр(252) Тен(315),,,,,В6-130 Т6-130,С6-130 Т6-130,ШГ5 ПД5 ШГ5 ПД5,ЛП4 ЗС4 ГН5 ТК3,https://www.hero-wars.com?replay_id=1773918204247506344
19/03 13:59,22814692,oz.,1265503,Эде(225) Сол(318) Вер(208) Анг(242) Риг(272),61882246,Nergal,1370490,Риг(267) Мор(245) Сол(312) Ияр(241) Тен(305),,,,,Д6-130 С6-130,С6-130 Т6-130,ГС5 ТК5 ГН5 ПД5,ЛП4 ЗС3 ГН1 ЭЭ4,https://www.hero-wars.com?replay_id=1773917970088557659
19/03 13:45,57225682,GGE,1219202,Игн(222) Ара(225) Сол(314) Аше(208) Риг(250),61882219,Ваван,1166251,Бру(262) Мор(243) Кер(182) Ара(173) Тен(307),,,,,О6-130 С6-130,Т6-130,ТП5 ТК5 ЛП4 ТК4,ГС2 ТК3  ,https://www.hero-wars.com?replay_id=1773917132370334540
19/03 13:40,61882250,Kamul27rus,1386826,Тен(315) Ияр(252) Сол(314) Мор(237) Риг(269),17970425,Zanadu,1136269,Мол(241) Вул(241) Аше(207) Ара(224) Игн(224),,,,,С6-130 Т6-130,О6-130,ЛП4 ЗС4 ГН5 ТК3,ПВ5 ПР4  ,https://www.hero-wars.com?replay_id=1773916846841138541
