date time	attacker id	att name	att power	att team	defender id	def name	def power	team	points	attacker pets	defender pets	comment	A flag/totem	D flag/totem	A flag desc/Totem skills	D flag desc/Totem skills	replay
10/02 19:24	61882196	Wren	1022364	Эде(209) Сол(210) Ава(209) Амо(181) Анг(213)	10698296	vietnam tham to	1240456	Бру(251) Мор(251) Аше(205) Ара(222) Тен(312)				Д6-130 С3-110	Т6-130 О6-130	"ЛП4 ТК4 ПВ2 ПР1"	"ГН4 ТК3 ПВ5 ПР2"	https://www.hero-wars.com?replay_id=1770740655183990806	
10/02 18:34	61882168	Тема	1097115	Тен(296) Эде(159) Кер(229) Мор(171) Бру(242)	61360289	Niceghost	1177886	Мол(223) Аше(191) Сол(302) Ара(220) Ияр(241)				Т6-130	О6-130 С6-130	"ЛП2 ПД4  "	"ПВ5 ПР3 ПВ2 ПР3"	https://www.hero-wars.com?replay_id=1770737658999048652	
10/02 17:41	61882219	Ваван	1138531	Тен(304) Эде(155) Кер(180) Мор(240) Бру(260)	12743104	UAI.BR	1200376	Риг(242) Анг(230) Ава(204) Сол(310) Эде(214)				Т6-130	С6-126 Д6-115	"ГС1 ТК3  "	"ЛП4 ТК2 ПВ3 ПД2"	https://www.hero-wars.com?replay_id=1770734476107907939	
10/02 17:39	10646773	Stophi	1091310	Игн(210) Тен(277) Эде(176) Ара(214) Мол(214)	61882177	Rom	714912	Анг(159) Ава(110) Вер(168) Эде(193) Сил(84)				О6-129	Д5-125	"ПВ2 ПР1  "	"ЛП3 ЭЭ3  "	https://www.hero-wars.com?replay_id=1770734353083519407	
10/02 17:35	61882219	Ваван	1123530	Ияр(246) Ара(173) Сол(307) Амо(178) Риг(220)	17497693	Nikole	1256367	Мол(240) Мор(254) Ара(223) Тен(317) Игн(223)				С6-130	О6-130 Т6-130	"ШГ3 ЭЭ1  "	"ПВ4 ЗС5 ГС5 ЗС4"	https://www.hero-wars.com?replay_id=1770734134056903303	
10/02 16:39	10823095	Darr	1217412	Сил(229) Эде(213) Сол(301) Анг(229) Риг(247)	61882177	Rom	964504	Сиг(207) Нов(195) Маи(178) Ара(173) Гип(213)				Д6-130 С6-130	В6-130	"ГН1 ЗС1 ШГ1 ТК1"	"ГС4 ПД3  "	https://www.hero-wars.com?replay_id=1770730789823870063	
10/02 16:15	61882246	Nergal	1362474	Тен(305) Ияр(238) Сол(312) Мор(239) Риг(267)	10671827	ezearn77	1187608	Риг(271) Мол(221) Ара(221) Ияр(254) Игн(221)				С6-130 Т6-130	О6-130 С6-130	"ЛП4 ЗС3 ГН1 ЭЭ4"	"ПВ4 ЗС3 ПВ5 ПР4"	https://www.hero-wars.com?replay_id=1770729309419707536	
10/02 13:46	10804774	UranoWar	1114096	Тен(272) Гип(215) Маи(196) Нов(215) Сиг(215)	61882233	2 718	886674	Мол(184) Аше(181) Сол(198) Ара(174) Игн(150)				В5-130	О5-124	"ШГ4 ТК5  "	"ГН4 ПД2  "	https://www.hero-wars.com?replay_id=1770720381733578699	
10/02 13:34	11143815	Sustituto	1139194	Тен(274) Гип(221) Маи(203) Нов(221) Сиг(221)	61882142	B.i.G	968627	Мол(205) Вул(163) Аше(195) Ара(202) Игн(204)				В6-130	О6-130	"ШГ4 ТК3  "	"ГС3 ПД2  "	https://www.hero-wars.com?replay_id=1770719667229769622	
10/02 13:10	61953275	Bugzi	1088654	Тен(228) Ияр(208) Сол(234) Мор(198) Бру(220)	62045741	Bull	1170330	Мол(215) Мор(241) Аше(198) Ара(215) Тен(302)				Т6-130 С6-130	О6-130 Т6-130	"ГН2 ТК1 ПВ3 ЗС4"	"ГН2 ПР1 ЛП1 ТК2"	https://www.hero-wars.com?replay_id=1770718242800043259	
