date time	level	week	attacker id	att name	att power	att team	damage	attacker patronage	comment	replay
03/05 10:38	160	18	62138500	Diablo	1169178	Аль(182) Сор(185) Джу(194) Цин(202) Чер(201) Авр(205)	22451798	Век(11064) Аль(11064) Каи(11064) Фен(11064) Оли(11064)		https://www.hero-wars.com?replay_id=1777793907350421464	
03/05 10:33	160	18	61882168	Тема	766198	Аль(153) Фаф(142) Эйд(134) Кас(68) Сел(76) Дан(193)	84479	Оли(9890) Хор(9428) Акс(9428) Мер(3973) Каи(9428)		https://www.hero-wars.com?replay_id=1777793621105212415	
03/05 05:59	160	18	62082395	Винни	665651	Акс(182) Гел(99) Айр(99) Кас(98) Цин(88) Гал(100)	77791	Акс(11064) Оли(8518) Хор(11064) Аль(8518) Фен(9428)		https://www.hero-wars.com?replay_id=1777777146769103177	
03/05 05:58	160	18	62082395	Винни	940132	Акс(182) ЛаК(120) Йор(126) Дан(194) Гус(124) Аст(194)	12731	Век(5766) Оли(8518) Фен(9428) Хор(11064) Акс(11064)		https://www.hero-wars.com?replay_id=1777777128007573586	
03/05 05:58	160	18	62082395	Винни	994025	Акс(182) Эйд(123) Авг(174) Ори(201) Ами(139) Эле(174)	2012825	Аль(8518) Хор(11064) Акс(11064) Бис(5417) Оли(8518)		https://www.hero-wars.com?replay_id=1777777099321836691	
03/05 05:57	160	18	62082395	Винни	974151	Акс(182) Баб(111) Себ(195) Неб(186) Джу(140) Айз(161)	7118124	Акс(11064) Аль(8518) Каи(6894) Век(5766) Оли(8518)		https://www.hero-wars.com?replay_id=1777777055185281137	
03/05 02:48	160	18	61882204	Лапочка	1031382	Аль(182) Баб(155) ЛаК(210) Себ(165) Неб(183) Айз(136)	39904035	 ###  Век(5766) Аль(11064) Каи(11064) Оли(8518)		https://www.hero-wars.com?replay_id=1777765735041168145	
03/05 00:28	160	18	62044906	ГошаПукаетВкозу	957053	Аль(182) Джу(107) Дан(204) Чер(75) Исм(204) Лир(185)	1831954	Аль(11064) Каи(10154) Бис(5887) Фен(8108) Оли(9018)		https://www.hero-wars.com?replay_id=1777757330748230208	
03/05 00:28	160	18	62044906	ГошаПукаетВкозу	880439	Аль(182) Пол(114) Эйд(163) Йор(172) Сат(101) Юли(149)	886543	Хор(11064) Аль(11064) Акс(11064) Бис(5887) Оли(9018)		https://www.hero-wars.com?replay_id=1777757292258836010	
03/05 00:27	160	18	62044906	ГошаПукаетВкозу	1066335	Аль(182) Фла(144) Хай(205) Ами(190) Ара(199) Руф(146)	11023281	Хор(11064) Аль(11064) Акс(11064) Мар(6484) Оли(9018)		https://www.hero-wars.com?replay_id=1777757233316462225	
03/05 00:24	160	18	62044906	ГошаПукаетВкозу	888119	Акс(182) Дор(79) Авг(190) Ори(204) Аль(39) Аст(195)	6159244	Мер(5417) Аль(11064) Хор(11064) Оли(9018) Акс(11064)		https://www.hero-wars.com?replay_id=1777757072354951954	
02/05 23:53	160	18	62044906	ГошаПукаетВкозу	1067862	Аль(182) Баб(103) ЛаК(208) Себ(198) Неб(199) Айз(177)	363201274	Акс(11064) Фен(8108) Аль(11064) Каи(10154) Оли(9018)		https://www.hero-wars.com?replay_id=1777755220571831742	
02/05 23:38	160	18	61882156	3.14_ZDETS	1005593	Акс(182) Фаф(171) Тея(136) Эйд(177) Йор(146) Джу(193)	279764	Мар(8108) Мер(11064) Хор(11064) Оли(11064) Век(9018)		https://www.hero-wars.com?replay_id=1777754331598790328	
02/05 23:28	160	18	61882156	3.14_ZDETS	1060519	Акс(182) Крн(164) Цин(145) Три(190) Лир(187) Гал(193)	16144690	Акс(11064) Каи(11064) Фен(9428) Бис(9666) Оли(11064)		https://www.hero-wars.com?replay_id=1777753699810678284	
02/05 23:13	160	18	61882156	3.14_ZDETS	856626	Акс(182) Фла(141) Хай(170) Бир(51) Ами(183) Эле(130)	10082214	Бис(9666) Аль(11064) Хор(11064) Акс(11064) Оли(11064)		https://www.hero-wars.com?replay_id=1777752837584865740	
02/05 22:35	160	18	61882156	3.14_ZDETS	901003	Мер(171) Дор(153) Авг(189) Ори(203) Сел(153) Аст(33)	24259035	Акс(11064) Аль(11064) Мер(11064) Хор(11064) Оли(11064)		https://www.hero-wars.com?replay_id=1777750509053663282	
02/05 21:52	160	18	61882156	3.14_ZDETS	1136313	Аль(182) Баб(165) ЛаК(202) Себ(196) Неб(200) Айз(190)	490584222	Акс(11064) Век(9018) Аль(11064) Каи(11064) Оли(11064)		https://www.hero-wars.com?replay_id=1777747937256971105	
02/05 20:30	160	18	62044999	Пунь Пунь	749879	Аль(182) Кас(82) Бир(76) Сат(113) Аст(192) Руф(105)	1123383	Хор(9456) Акс(7394) Мер(4905) Оли(10324) Аль(11064)		https://www.hero-wars.com?replay_id=1777743044969760920	
02/05 20:29	160	18	62044999	Пунь Пунь	1014176	Аль(182) Йор(95) Сел(197) Ясм(204) Лир(185) Кей(150)	1173392	Акс(7394) Хор(9456) Каи(11064) Оли(10324) Аль(11064)		https://www.hero-wars.com?replay_id=1777742987281021338	
02/05 20:28	160	18	62044999	Пунь Пунь	1084688	Аль(182) Эйд(184) Фла(175) Хай(205) Джу(146) Ами(193)	2873477	Мер(4905) Хор(9456) Аль(11064) Фен(10154) Акс(7394)		https://www.hero-wars.com?replay_id=1777742933358907638	
02/05 20:27	160	18	62044999	Пунь Пунь	816759	Аль(182) Пол(84) Дор(75) Авг(158) Ори(192) Эле(125)	10802787	Мар(4806) Акс(7394) Аль(11064) Мер(4905) Оли(10324)		https://www.hero-wars.com?replay_id=1777742861604646840	
02/05 19:30	160	18	61882246	Nergal	899195	Аль(182) Фаф(180) Эйд(184) Джу(186) Мор(76) Муш(91)	3685350	Мар(4773) Мер(11064) Аль(11064) Акс(8640) Оли(6698)		https://www.hero-wars.com?replay_id=1777739402178100469	
02/05 19:26	160	18	61882246	Nergal	1076316	Аль(182) Фла(170) Бир(178) Гус(164) Лир(190) Крв(193)	17285524	Мер(11064) Хор(11064) Акс(8640) Фен(7804) Аль(11064)		https://www.hero-wars.com?replay_id=1777739184386617318	
02/05 19:24	160	18	61882246	Nergal	857397	Оли(110) Тея(101) Чер(121) Ясм(203) Исм(205) Гал(118)	2770062	Мер(11064) Бис(4773) Аль(11064) Фен(7804) Оли(6698)		https://www.hero-wars.com?replay_id=1777739098876189792	
02/05 19:21	160	18	61882246	Nergal	903756	Мер(182) Дор(54) Авг(191) Ори(200) Кас(120) Эле(157)	49852154	Акс(8640) Аль(11064) Мер(11064) Хор(11064) Оли(6698)		https://www.hero-wars.com?replay_id=1777738860824428355	
02/05 19:09	160	18	61882246	Nergal	1133366	Аль(182) Баб(191) ЛаК(197) Себ(195) Неб(191) Айз(177)	396589113	Акс(8640) Век(11064) Аль(11064) Каи(5153) Оли(6698)		https://www.hero-wars.com?replay_id=1777738167244365374	
02/05 16:24	160	18	61958839	Бальдр	789406	Акс(182) Крн(141) Йор(138) Хай(119) Ясм(111) Юли(98)	517615	Оли(11064) Акс(11064) Каи(11064) Аль(11064) Бис(6894)		https://www.hero-wars.com?replay_id=1777728245400416958	
02/05 16:23	160	18	61958839	Бальдр	897636	Акс(182) Лар(142) Кас(169) Кри(158) Гус(149) Гал(97)	93369	Бис(6894) Акс(11064) Хор(10154) Оли(11064) Аль(11064)		https://www.hero-wars.com?replay_id=1777728230157286048	
02/05 16:23	160	18	61958839	Бальдр	1076396	Акс(182) ЛаК(207) Фла(164) Дан(200) Лир(183) Авр(141)	493973	Век(11064) Акс(11064) Каи(11064) Оли(11064) Бис(6894)		https://www.hero-wars.com?replay_id=1777728208050325386	
02/05 16:23	160	18	61958839	Бальдр	935397	Акс(182) Дор(60) Авг(165) Ори(192) Бир(156) Эле(180)	10860201	Акс(11064) Аль(11064) Мер(5683) Хор(10154) Оли(11064)		https://www.hero-wars.com?replay_id=1777728185387938147	
02/05 16:21	160	18	61958839	Бальдр	1148964	Акс(182) Баб(192) Себ(203) Неб(197) Джу(194) Айз(182)	108918843	Акс(11064) Аль(11064) Каи(11064) Фен(7804) Оли(11064)		https://www.hero-wars.com?replay_id=1777728104821642245	
02/05 15:29	160	18	62084549	Тихая	772333	Аль(155) Фаф(50) Дже(75) Джу(107) Исм(198) Гал(188)	1378353	Мар(4623) Акс(9428) Век(8518) Оли(8518) Аль(9428)		https://www.hero-wars.com?replay_id=1777724941086866568	
02/05 15:28	160	18	62084549	Тихая	630262	Мер(80) Кас(153) Хай(53) Бир(109) Кри(175) Ара(60)	137672	Акс(9428) Каи(5417) Мер(4698) Хор(9439) Аль(9428)		https://www.hero-wars.com?replay_id=1777724922341371768	
02/05 15:28	160	18	62084549	Тихая	1100121	Аль(155) Айр(187) Эйд(183) Кир(197) Лир(185) Аст(193)	2141811	Аль(9428) Хор(9439) Век(8518) Оли(8518) Акс(9428)		https://www.hero-wars.com?replay_id=1777724899815767073	
02/05 15:27	160	18	62084549	Тихая	816441	Аль(155) Дор(86) Авг(131) Ори(176) Фла(161) Эле(107)	5614455	 ###  Аль(9428) Мер(4698) Хор(9439) Акс(9428)		https://www.hero-wars.com?replay_id=1777724828468686045	
02/05 15:21	160	18	62084549	Тихая	1069099	Аль(155) Баб(161) ЛаК(202) Себ(195) Неб(192) Айз(163)	46113464	Акс(9428) Век(8518) Аль(9428) Каи(5417) Оли(8518)		https://www.hero-wars.com?replay_id=1777724517571331526	
02/05 09:51	160	18	61882233	2 718	554741	Акс(133) Кас(121) Сел(72) Ара(71) Муш(91) Аст(66)	5465	Хор(7412) Мер(6908) Аль(7998) Акс(7804) Оли(8108)		https://www.hero-wars.com?replay_id=1777704684875992919	
02/05 09:50	160	18	61882233	2 718	662150	Акс(133) Бир(85) Сат(138) Руф(94) Крв(98) Эле(113)	449051	Мер(6908) Хор(7412)  ###  Аль(7998) Оли(8108)		https://www.hero-wars.com?replay_id=1777704602586943199	
02/05 09:48	160	18	61882168	Тема	956518	Аль(153) Баб(168) ЛаК(182) Себ(175) Джу(135) Айз(142)	33258687	Акс(9428) Век(3973) Аль(9428) Фен(3973) Оли(9890)		https://www.hero-wars.com?replay_id=1777704533338881447	
02/05 09:48	160	18	61882233	2 718	745112	Акс(133) Эйд(144) Фла(131) Джу(108) Цин(66) Лир(163)	3942417	Аль(7998) Акс(7804) Век(4623) Каи(6030) Фен(8574)		https://www.hero-wars.com?replay_id=1777704507547821556	
02/05 09:46	160	18	61882233	2 718	800254	Мер(118) Дор(84) Авг(143) Ори(186) Дан(172) Гус(97)	1089768	Мер(6908) Аль(7998) Хор(7412) Фен(8574) Оли(8108)		https://www.hero-wars.com?replay_id=1777704404222248076	
02/05 09:44	160	18	61882233	2 718	931033	Акс(133) Баб(112) ЛаК(194) Себ(178) Неб(162) Айз(152)	8396204	Акс(7804) Фен(8574) Аль(7998) Каи(6030) Оли(8108)		https://www.hero-wars.com?replay_id=1777704255974843623	
02/05 07:19	160	18	61882177	Rom	903337	Аль(155) Сел(164) Дан(200) Чер(80) Лир(178) Крв(127)	273549	Хор(9428) Каи(11064) Фен(6894) Оли(10154) Аль(9428)		https://www.hero-wars.com?replay_id=1777695551646414830	
02/05 07:17	160	18	61882177	Rom	897098	Аль(155) Фаф(112) Эйд(176) Джу(174) Гус(82) Авр(198)	15619919	Оли(10154) Хор(9428) Аль(9428) Акс(7804) Каи(11064)		https://www.hero-wars.com?replay_id=1777695464474860148	
02/05 07:16	160	18	61882177	Rom	896089	Аль(155) Фол(70) Фла(134) Кас(178) Кри(200) Эле(160)	6218109	Бис(6894) Акс(7804) Мер(7804) Хор(9428) Оли(10154)		https://www.hero-wars.com?replay_id=1777695378111241035	
02/05 07:15	160	18	61882177	Rom	677933	Мер(128) Дор(49) Авг(167) Ори(185) Йор(65) Бир(83)	821386	Акс(7804) Аль(9428) Мер(7804) Оли(10154) Бис(6894)		https://www.hero-wars.com?replay_id=1777695323343756634	
02/05 00:22	160	18	62044999	Пунь Пунь	1018814	Акс(108) Баб(144) ЛаК(205) Себ(200) Неб(203) Айз(159)	185233358	Акс(6484) Век(11064) Аль(11064) Каи(11064) Оли(10324)		https://www.hero-wars.com?replay_id=1777670547700226527	
01/05 20:50	160	18	61882212	Оди	944200	Аль(182) Эйд(190) Сел(108) Чер(128) Исм(201) Авр(135)	2973977	Аль(11064) Мер(11064) Бис(7859) Фен(7804) Оли(11064)		https://www.hero-wars.com?replay_id=1777657831158843229	
01/05 20:49	160	18	61882212	Оди	1129766	Аль(182) Фаф(195) Тея(195) Джу(178) Цин(195) Лир(185)	3251476	Мар(11064) Мер(11064) Аль(11064) Фен(7804) Оли(11064)		https://www.hero-wars.com?replay_id=1777657787015695857	
01/05 20:48	160	18	61882212	Оди	1109316	Аль(182) Пол(187) Фла(170) Кас(184) Ами(198) Руф(189)	2447095	Хор(9428) Мер(11064) Бис(7859) Акс(11064) Оли(11064)		https://www.hero-wars.com?replay_id=1777657737988194322	
01/05 20:47	160	18	61882212	Оди	1080363	Мер(170) Дор(159) Авг(186) Ори(203) Хай(203) Эле(160)	38547021	Акс(11064) Аль(11064) Мер(11064) Каи(7859) Оли(11064)		https://www.hero-wars.com?replay_id=1777657640679996917	
01/05 20:44	160	18	61882212	Оди	1117693	Аль(182) Баб(149) ЛаК(214) Себ(198) Неб(197) Айз(178)	235392017	 ###  Век(11064) Аль(11064) Каи(7859) Оли(11064)		https://www.hero-wars.com?replay_id=1777657481651359304	
01/05 18:36	160	18	61882267	Player(61882267)	1046784	Аль(172) Баб(115) ЛаК(179) Себ(196) Неб(197) Айз(188)	272544339	 ###  Век(6676) Аль(10154) Каи(9428) Оли(7804)		https://www.hero-wars.com?replay_id=1777649767427836085	
01/05 18:29	160	18	61882267	Player(61882267)	1054301	Аль(172) Фла(185) Кас(186) Кри(208) Цин(114) Эле(189)	6875005	Бис(11064) Мер(11064) Акс(10154) Аль(10154) Оли(7804)		https://www.hero-wars.com?replay_id=1777649394310215974	
01/05 18:24	160	18	61882267	Player(61882267)	1018738	Аль(172) Тея(126) Эйд(191) Хай(180) Сел(185) Гал(165)	11847531	Мер(11064) Хор(11064) Каи(9428) Акс(10154) Аль(10154)		https://www.hero-wars.com?replay_id=1777649075435506220	
01/05 18:17	160	18	61882267	Player(61882267)	945737	Аль(172) Джу(196) Кир(191) К'А(79) Аст(195) Руф(113)	24008775	Аль(10154) Фен(6894) Век(6676) Акс(10154) Оли(7804)		https://www.hero-wars.com?replay_id=1777648646249548271	
01/05 18:15	160	18	61882267	Player(61882267)	1142343	Мер(182) Дор(183) Авг(193) Ори(203) Дан(198) Лир(183)	49620232	 ###  Аль(10154) Мер(11064) Каи(9428) Оли(7804)		https://www.hero-wars.com?replay_id=1777648504125470241	
01/05 17:28	160	18	61882154	Виларт	1045080	Акс(182) Баб(135) ЛаК(200) Себ(186) Неб(189) Айз(153)	25618189	 ###  Век(9498) Аль(7868) Каи(4773) Оли(6066)		https://www.hero-wars.com?replay_id=1777645719724234583	
01/05 16:51	160	18	62138549	YaElf	849068	Аль(180) Сел(124) Гус(140) Чер(149) Исм(146) Гал(110)	422319	Мер(6894) Хор(9428) Оли(9481) Фен(6894) Аль(10721)		https://www.hero-wars.com?replay_id=1777643488424796845	
01/05 16:47	160	18	62138549	YaElf	992702	Аль(180) Крн(151) Кас(166) Муш(158) Эле(176) Тес(162)	2328099	Бис(5766) Хор(9428) Акс(6894) Оли(9481) Аль(10721)		https://www.hero-wars.com?replay_id=1777643245269078635	
01/05 16:43	160	18	62138549	YaElf	1032960	Мер(118) Дор(149) Авг(184) Ори(199) Дан(199) Лир(185)	55261439	 ###  Аль(10721) Мер(6894) Каи(8669) Оли(9481)		https://www.hero-wars.com?replay_id=1777642980734725080	
01/05 16:39	160	18	62138549	YaElf	1047805	Аль(180) Эйд(187) Фла(145) Джу(197) Руф(145) Крв(193)	12784659	Хор(9428) Мер(6894) Век(8518) Оли(9481) Аль(10721)		https://www.hero-wars.com?replay_id=1777642757028796325	
01/05 16:34	160	18	62138549	YaElf	1151201	Аль(180) Баб(179) ЛаК(218) Себ(196) Неб(196) Айз(182)	553976446	 ###  Век(8518) Аль(10721) Каи(8669) Оли(9481)		https://www.hero-wars.com?replay_id=1777642463685164330	
01/05 14:59	160	18	61883387	FEDOR	812789	Аль(156) Хай(169) Дан(200) Гус(101) Ара(81) Три(106)	2067211	Акс(11064) Каи(11064) Хор(11064) Аль(9692) Фен(9428)		https://www.hero-wars.com?replay_id=1777636774757733351	
01/05 14:58	160	18	61883387	FEDOR	859060	Аль(156) Фаф(140) Кас(119) Бир(131) Ами(144) Аст(169)	220299	Мар(8518) Хор(11064) Мер(10378) Оли(9428) Акс(11064)		https://www.hero-wars.com?replay_id=1777636718319366662	
01/05 14:55	160	18	61883387	FEDOR	1006915	Аль(156) Эйд(178) Йор(150) Джу(137) Исм(201) Лир(185)	2867974	Хор(11064) Акс(11064) Аль(9692) Фен(9428) Оли(9428)		https://www.hero-wars.com?replay_id=1777636540861953751	
01/05 14:52	160	18	61883387	FEDOR	1050837	Аль(156) Дор(174) Авг(186) Ори(203) Фла(158) Эле(173)	20032168	Мер(10378) Аль(9692) Акс(11064) Бис(6327) Оли(9428)		https://www.hero-wars.com?replay_id=1777636323666582626	
01/05 14:44	160	18	61883387	FEDOR	1077251	Аль(156) Баб(151) ЛаК(208) Себ(185) Неб(202) Айз(175)	337869551	Акс(11064) Век(4833) Аль(9692) Каи(11064) Оли(9428)		https://www.hero-wars.com?replay_id=1777635877340636976	
01/05 14:41	160	18	62092872	MEDVED	985360	Аль(182) Бир(94) Дан(200) Три(154) Лир(179) Гал(176)	1180496	Акс(11064) Каи(11064) Фен(6484) Оли(11064) Аль(11064)		https://www.hero-wars.com?replay_id=1777635709407122798	
01/05 14:41	160	18	62092872	MEDVED	995008	Аль(182) Эйд(173) Йор(130) Ами(200) Ара(108) Авр(202)	3395948	Аль(11064) Оли(11064) Акс(11064) Мар(7944) Каи(11064)		https://www.hero-wars.com?replay_id=1777635690818498189	
01/05 14:41	160	18	62092872	MEDVED	924888	Аль(182) Фаф(133) Джу(169) Сел(173) Гус(155) Руф(113)	3125895	Мар(7944) Аль(11064) Хор(11064) Акс(11064) Оли(11064)		https://www.hero-wars.com?replay_id=1777635671106139494	
