date time	level	week	attacker id	att name	att power	att team	damage	attacker patronage	comment	replay
13/03 09:41	150	11	62070658	Дед Максим	1040391	Аль(182) ЛаК(93) Йор(183) Сел(193) Ясм(196) Тес(193)	1206870	Мар(3416) Оли(8518) Акс(9428) Аль(11064) Фен(8518)		https://www.hero-wars.com?replay_id=1773384078113506163
13/03 09:40	150	11	62070658	Дед Максим	744703	Аль(182) Крн(93) Ори(99) Фла(83) Исм(132) Лир(155)	965320	Акс(9428) Мер(8518) Бис(8382) Оли(8518) Фен(8518)		https://www.hero-wars.com?replay_id=1773384042011631237
13/03 09:40	150	11	62070658	Дед Максим	832112	Аль(182) Баб(170) Себ(89) Неб(102) Джу(123) Айз(165)	1397505	Акс(9428) Фен(8518) Каи(7037) Аль(11064) Оли(8518)		https://www.hero-wars.com?replay_id=1773384007999505295
13/03 09:39	150	11	62070658	Дед Максим	474533	Аль(182) Эйд(119) Мор(42) Муш(42) Руф(46) Крв(44)	1472473	Мер(8518) Акс(9428) Оли(8518) Бис(8382) Аль(11064)		https://www.hero-wars.com?replay_id=1773383966080051857
13/03 09:33	150	11	61882156	3.14_ZDETS	1134213	Аль(182) ЛаК(199) Себ(193) Джу(188) Айз(189) Лир(184)	23176257	Век(9018) Аль(11064) Фен(8108) Оли(11064) Бис(6484)		https://www.hero-wars.com?replay_id=1773383592724451589
13/03 09:28	150	11	61882163	Орел	561164	Акс(128) Фаф(67) Кир(81) Чер(84) К'А(102) Аст(99)	64716	Мар(3223) Аль(6244) Оли(5445) Фен(4576) Акс(7290)		https://www.hero-wars.com?replay_id=1773383299025239778
13/03 09:27	150	11	61882163	Орел	795172	Аль(111) ЛаК(135) Себ(142) Айз(142) Исм(117) Лир(148)	687563	Век(3223) Аль(6244) Оли(5445) Фен(4576) Бис(3223)		https://www.hero-wars.com?replay_id=1773383263225436254
13/03 09:26	150	11	61882163	Орел	743885	Аль(111) Фла(74) Хай(124) Неб(170) Джу(81) Дан(184)	2252719	Хор(8518) Аль(6244) ### Фен(4576) Каи(5076)		https://www.hero-wars.com?replay_id=1773383172330410820
13/03 09:24	150	11	61882163	Орел	622378	Мер(91) Баб(106) Дор(79) Авг(151) Ори(171) Сат(26)	1089842	Оли(5445) Акс(7290) Аль(6244) Мер(5067) Бис(3223)		https://www.hero-wars.com?replay_id=1773383061328645874
13/03 09:22	150	11	61882163	Орел	560177	Аль(111) Эйд(118) Мор(98) Муш(36) Руф(58) Крв(139)	2701119	Мер(5067) Акс(7290) Оли(5445) Бис(3223) Аль(6244)		https://www.hero-wars.com?replay_id=1773382933494734822
13/03 09:19	150	11	61882212	Оди	908878	Аль(182) Фаф(195) Цин(198) Чер(129) Ясм(74) Авр(130)	4464332	Мар(11064) Аль(11064) Оли(11064) Фен(7804) Мер(7804)		https://www.hero-wars.com?replay_id=1773382756499779119
13/03 09:18	150	11	61882154	Виларт	508414	Акс(182) Эйд(153) Мор(40) Муш(45) Руф(37) Крв(51)	8889746	Хор(10154) Оли(6066) Акс(11064) Бис(5116) Аль(6244)		https://www.hero-wars.com?replay_id=1773382684363973440
13/03 09:09	150	11	61882180	Angel	390343	Аль(118) Дор(51) Кас(57) Кей(58) Крв(53) Эле(53)	332649	Мер(6894) Акс(7804) Аль(6894) Бис(7804) Оли(7804)		https://www.hero-wars.com?replay_id=1773382148978119920
13/03 09:08	150	11	61882180	Angel	427911	Аль(118) Фол(60) Сел(59) Дан(64) Руф(67) Тес(59)	308128	Акс(7804) Хор(6894) Каи(8518) Бис(7804) Оли(7804)		https://www.hero-wars.com?replay_id=1773382118861016944
13/03 09:07	150	11	61882180	Angel	695091	Аль(118) Йор(77) Май(104) Чер(144) Исм(64) Аст(188)	1671754	Акс(7804) Аль(6894) Фен(6894) Оли(7804) Бис(7804)		https://www.hero-wars.com?replay_id=1773382067635007671
13/03 09:06	150	11	61882180	Angel	829726	Аль(118) Баб(134) Тея(161) ЛаК(120) Мод(154) Кир(143)	1950537	Оли(7804) Акс(7804) Фен(6894) Бис(7804) Век(7844)		https://www.hero-wars.com?replay_id=1773381981918188575
13/03 09:03	150	11	61882180	Angel	1110336	Каи(145) Суд(187) Ясм(200) К'А(202) Лир(179) Гал(198)	1807365	Акс(7804) Каи(8518) Век(7844) Фен(6894) Оли(7804)		https://www.hero-wars.com?replay_id=1773381782475099506
13/03 08:24	150	11	61882317	viktori	689895	Аль(118) Эйд(61) Мор(101) Кир(178) Гус(75) Ясм(157)	1961303	Мер(7804) Акс(7929) Век(6894) Хор(8336) Каи(7870)		https://www.hero-wars.com?replay_id=1773379472603280720
13/03 08:23	150	11	61882233	2 718	873086	Акс(120) ЛаК(189) Себ(161) Джу(106) Айз(141) Лир(156)	9296939	Фен(8108) ### Аль(6936) Акс(6894) Оли(6894)		https://www.hero-wars.com?replay_id=1773379399396584903
13/03 08:21	150	11	61882317	viktori	699839	Акс(129) Фол(92) Кас(88) Сел(112) Дан(192) Чер(87)	727497	Мер(7804) Хор(8336) Акс(7929) Каи(7870) Оли(6894)		https://www.hero-wars.com?replay_id=1773379261801028429
13/03 08:18	150	11	61882317	viktori	683136	Аль(118) Гел(117) Дже(77) Айр(116) Руф(90) Эле(165)	1276159	Хор(8336) Каи(7870) Бис(6894) Оли(6894) Акс(7929)		https://www.hero-wars.com?replay_id=1773379138315045811
13/03 08:15	150	11	61882317	viktori	830296	Аль(118) Баб(67) Дор(146) Авг(188) Ори(184) Неб(128)	25355001	Оли(6894) ### Акс(7929) Мер(7804) Каи(7870)		https://www.hero-wars.com?replay_id=1773378944856444435
13/03 08:15	150	11	61882233	2 718	605702	Аль(118) Эйд(141) Мор(69) Муш(88) Руф(94) Крв(96)	8004922	Хор(6894) Акс(6894) Оли(6894) ### Аль(6936)		https://www.hero-wars.com?replay_id=1773378911837018439
13/03 08:11	150	11	61882168	Тема	921142	Аль(153) Фаф(127) ЛаК(178) Себ(168) Айз(124) Лир(171)	12238462	Оли(8386) Мар(3973) Аль(9428) Акс(9428) Бис(3973)		https://www.hero-wars.com?replay_id=1773378701471312013
13/03 08:10	150	11	61882317	viktori	988588	Аль(118) ЛаК(203) Фла(167) Себ(162) Лир(173) Крв(166)	3840332	Век(6894) Акс(7929) Аль(6894) Бис(6894) Оли(6894)		https://www.hero-wars.com?replay_id=1773378646808901613
13/03 07:45	150	11	61883387	FEDOR	928705	Аль(156) Фаф(138) Фла(154) Хай(170) Ами(144) Эле(167)	3375687	Мар(5796) Хор(11064) Каи(11064) Оли(9428) Акс(11064)		https://www.hero-wars.com?replay_id=1773377135457366302
13/03 07:44	150	11	61883387	FEDOR	1093921	Аль(156) Эйд(177) ЛаК(204) Айз(172) Исм(200) Лир(185)	8708726	Хор(11064) Мар(5796) Акс(11064) Оли(9428) Фен(9428)		https://www.hero-wars.com?replay_id=1773377051859329704
13/03 07:07	150	11	61882142	B.i.G	989266	Аль(181) Крн(150) ЛаК(171) Себ(182) Айз(164) Чер(142)	6815332	Бис(5153) Век(7464) Аль(10826) Оли(10154) Фен(8551)		https://www.hero-wars.com?replay_id=1773374823025441390
13/03 07:04	150	11	61882142	B.i.G	501506	Аль(181) Эйд(65) Мор(74) Муш(59) Руф(54) Крв(69)	6189438	Хор(8738) Оли(10154) Акс(8332) Бис(5153) Аль(10826)		https://www.hero-wars.com?replay_id=1773374681503955057
13/03 06:55	150	11	61882137	G_G	1102152	Аль(182) Фаф(165) ЛаК(211) Себ(200) Айз(167) Лир(178)	10546517	Оли(8108) Мар(6484) Аль(11064) Акс(9804) Фен(8529)		https://www.hero-wars.com?replay_id=1773374122172938637
13/03 06:54	150	11	61882137	G_G	982971	Акс(159) Пол(172) Хай(204) Ами(198) Сел(71) Руф(179)	5385605	Хор(9817) Аль(11064) Акс(9804) Мер(6085) Бис(5766)		https://www.hero-wars.com?replay_id=1773374045951332908
13/03 06:07	150	11	61882177	Rom	510056	Аль(132) Эйд(149) Мор(52) Муш(38) Руф(48) Крв(90)	16063643	Хор(9428) Акс(7804) Оли(10154) Бис(5766) Аль(8589)		https://www.hero-wars.com?replay_id=1773371244166550456
13/03 05:01	150	11	62082395	Винни	967969	Акс(178) Баб(106) Дор(163) Авг(162) Ори(175) Неб(184)	30534752	Оли(8518) Акс(11064) Хор(8518) Мер(5683) Каи(6894)		https://www.hero-wars.com?replay_id=1773367295595414291
